Bruker AXS HMP Instrument Tools Complete CSV
FileName,C:\Users\skel2534\Desktop\Sydney Grammar\Jack Glass\JAG XRF Scan 3 Tails.pdz
SerialString,
TubeTargetElement,45
NumberOfSpectra,1
SampleID,
AcquisitionDateTime,11/05/2021 11:52:53 AM
TotalElapsedTimeInSeconds,31
AnodeTakeOffAngle,53
SampleIncidenceAngle,45
BeThicknessInMicroMeters,75
SampleTakeOffAngle,65
SpotSizeUsed,-1
1145,22.88,9
1146,22.9,10
1147,22.92,8
1148,22.94,7
1149,22.96,8
1150,22.98,7
1151,23,9
1152,23.02,10
1153,23.04,7
1154,23.06,7
1155,23.08,7
1156,23.1,10
1157,23.12,12
1158,23.14,8
1159,23.16,9
1160,23.18,10
1161,23.2,6
1162,23.22,8
1163,23.24,3
1164,23.26,9
1165,23.28,10
1166,23.3,5
1167,23.32,7
1168,23.34,4
1169,23.36,5
1170,23.38,8
1171,23.4,11
1172,23.42,4
1173,23.44,7
1174,23.46,8
1175,23.48,10
1176,23.5,6
1177,23.52,5
1178,23.54,8
1179,23.56,4
1180,23.58,3
1181,23.6,7
1182,23.62,6
1183,23.64,8
1184,23.66,8
1185,23.68,8
1186,23.7,8
1187,23.72,7
1188,23.74,8
1189,23.76,6
1190,23.78,7
1191,23.8,7
1192,23.82,4
1193,23.84,5
1194,23.86,12
1195,23.88,6
1196,23.9,8
1197,23.92,9
1198,23.94,3
1199,23.96,6
1200,23.98,5
1201,24,1
1202,24.02,11
1203,24.04,2
1204,24.06,5
1205,24.08,5
1206,24.1,3
1207,24.12,7
1208,24.14,4
1209,24.16,5
1210,24.18,7
1211,24.2,11
1212,24.22,9
1213,24.24,7
1214,24.26,8
1215,24.28,5
1216,24.3,3
1217,24.32,13
1218,24.34,5
1219,24.36,3
1220,24.38,1
1221,24.4,10
1222,24.42,6
1223,24.44,6
1224,24.46,6
1225,24.48,1
1226,24.5,7
1227,24.52,4
1228,24.54,7
1229,24.56,7
1230,24.58,5
1231,24.6,9
1232,24.62,8
1233,24.64,10
1234,24.66,6
1235,24.68,9
1236,24.7,4
1237,24.72,7
1238,24.74,10
1239,24.76,13
1240,24.78,18
1241,24.8,11
